@RELATION 'Stamps, without duplicates, with normalization, downsampled to 05 pct, v06'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
0.062288,0.49187222745964454,0.037779,0.23907,0.501786,0.004906,0.997972,0.09101089524770252,0.94685,56.0,'no'
0.04489,0.49187222745964454,0.030361,0.178719,0.426959,0.003962,0.996537,0.029818572659503245,0.806229,57.0,'no'
0.02996,0.8147506376481339,0.014326,0.125734,0.340921,0.018756,0.968241,0.045624537775095744,0.593013,58.0,'no'
0.093915,0.5978137778266175,0.056452,0.294355,0.561544,0.010414,0.995977,0.05764663850534855,0.766115,59.0,'no'
0.039582,0.3095378280056217,0.047083,0.247633,0.451058,0.011927,0.984824,0.01973594010666074,0.59726,60.0,'no'
0.047634,0.8527770226892847,0.028863,0.180182,0.401283,0.01732,0.97238,0.02706849084757161,0.563715,61.0,'no'
0.041457,0.49187222745964454,0.033955,0.223837,0.504237,0.006324,0.998764,0.11536333004084091,0.866635,62.0,'no'
0.077711,0.8149704165967808,0.046734,0.357887,0.84736,0.046967,0.938991,0.02547128176029254,0.747377,63.0,'no'
0.036577,0.49187222745964454,0.206793,0.483369,0.76885,0.009641,0.950928,0.29470409099688466,0.997015,64.0,'no'
0.064867,0.49187222745964454,0.054918,0.26552,0.911031,0.05599,0.839905,0.04510014080659059,0.695242,65.0,'no'
0.059074,0.49187222745964454,0.127263,0.441554,0.589261,0.01076,0.996419,0.05570116578249735,0.695838,66.0,'no'
0.09254,0.18824760990393347,0.072403,0.311833,0.5068,0.01202,0.990647,0.02017427192384635,0.59701,67.0,'no'
0.07386,0.8717508863453654,0.067483,0.297928,0.879271,0.059965,0.86317,0.028091265087671364,0.557844,68.0,'no'
0.083278,0.49187222745964454,0.024111,0.192069,0.534414,0.004773,1.0,0.11604784822110338,0.890078,69.0,'no'
0.065172,0.9714981405544213,0.014653,0.141073,0.425887,0.007511,0.985839,0.02882882341932843,0.663737,70.0,'no'
0.048071,0.9572483675629406,0.027192,0.167734,0.353132,0.010653,0.957547,0.06655638318206884,0.687,71.0,'no'
0.055145,0.49187222745964454,0.197376,0.493836,0.576958,0.005728,0.998112,0.10748636717995523,0.907724,72.0,'no'
0.023686,0.49187222745964454,0.052102,0.236681,0.448037,0.010273,0.989621,0.020469495408023876,0.680633,73.0,'no'
0.060033,0.49187222745964454,0.168192,0.445277,0.494401,0.00999,0.995656,0.08793756873953583,0.806298,74.0,'no'
0.061554,0.49187222745964454,0.172066,0.330385,0.415563,0.0097,0.977571,0.05108467109601969,0.681829,75.0,'no'
0.044251,0.49187222745964454,0.244599,0.560466,0.586592,0.01503,0.992862,0.06783735287612724,0.750738,76.0,'no'
0.080077,0.4001041058177801,0.043745,0.287977,0.642381,0.033215,0.982017,0.011084390883899111,0.361241,77.0,'no'
0.115808,0.49187222745964454,0.218562,0.51866,0.53297,0.012255,0.994687,0.057747715020270346,0.762086,78.0,'no'
0.154412,0.94301594554109,0.079849,0.400407,0.698772,0.034825,0.978006,0.01174989467026539,0.361147,79.0,'no'
0.151021,0.49187222745964454,0.376156,0.664823,0.732194,0.03333,0.972343,0.020348403741632416,0.504531,80.0,'no'
0.064896,0.49187222745964454,0.036191,0.213656,0.55716,0.008597,0.996273,0.1188399618511213,0.916566,81.0,'no'
0.062699,0.49187222745964454,0.040332,0.26182,0.940076,0.024724,0.979312,0.05067436049089161,0.762861,82.0,'no'
0.102603,0.49187222745964454,0.296103,0.602466,0.654713,0.017786,0.988849,0.06435471652040595,0.788743,83.0,'no'
0.096998,0.49187222745964454,0.043207,0.327288,0.966743,0.087193,0.896169,0.06086707637681725,0.732745,84.0,'no'
0.122426,0.2880897160803003,0.127511,0.572804,0.908484,0.148173,0.82837,0.020812755255728586,0.535753,85.0,'no'
0.26834,0.3450529493756543,0.064527,0.337234,0.705536,0.11568,0.885949,0.006664044681824141,0.362147,86.0,'no'
0.12205,0.49187222745964454,0.0276,0.234651,0.656919,0.059591,0.931335,0.046202975652569,0.721262,87.0,'no'
0.14608,0.49187222745964454,0.70612,0.689218,0.940069,0.20029,0.687614,0.013520234817757042,0.476306,88.0,'no'
0.117043,0.1634137454381409,0.051482,0.281735,0.634089,0.061569,0.901709,0.0203373954083241,0.425185,89.0,'no'
0.092009,0.32381536254851045,0.031048,0.221121,0.537697,0.006374,0.998364,0.09970547704612392,0.890111,90.0,'no'
0.075949,0.46623443473432774,0.028163,0.185496,0.445216,0.006894,0.993202,0.0256634272144013,0.735547,91.0,'no'
0.151306,0.5586248778202555,0.047796,0.321332,0.89322,0.102897,0.851782,0.024525565853350986,0.644242,92.0,'no'
0.136018,0.9715328424936813,0.087559,0.400621,0.696094,0.01642,0.992173,0.05187326806392439,0.694211,93.0,'no'
0.126959,0.40220820006824715,0.068338,0.313441,0.498189,0.023209,0.98711,0.022179790101106538,0.55176,94.0,'no'
0.138262,0.5090392768115858,0.064159,0.322455,0.627139,0.023426,0.985053,0.01409266814978939,0.517069,95.0,'no'
0.03214,0.49187222745964454,0.028896,0.228724,0.595763,0.005765,0.997493,0.10184109370793691,0.902074,96.0,'no'
0.036139,0.49187222745964454,0.029668,0.196553,0.475993,0.005541,0.995155,0.044906994594908343,0.829476,97.0,'no'
0.033009,0.49187222745964454,0.019256,0.160005,0.45483,0.008163,0.990437,0.023325657522744715,0.706534,98.0,'no'
0.06629,0.49187222745964454,0.016256,0.115572,0.290595,0.005136,0.990526,0.04444164232323869,0.775251,99.0,'no'
0.084571,0.5160560089299657,0.025988,0.202582,0.513121,0.007483,0.997933,0.09208470812404991,0.845228,100.0,'no'
0.067827,0.4946877114649424,0.020464,0.160216,0.472647,0.01011,0.985688,0.023285627219805392,0.638136,101.0,'no'
0.034795,0.35230449794969376,0.020581,0.243201,0.867983,0.184749,0.697722,0.016658610568200127,0.409741,102.0,'no'
0.037209,0.49187222745964454,0.003311,0.06361,0.352968,0.006696,0.997975,0.08633135283409542,0.837922,103.0,'no'
0.046382,0.49187222745964454,0.031777,0.204351,0.458431,0.018138,0.956952,0.028504577965519896,0.609049,104.0,'no'
0.04777,0.49187222745964454,0.019024,0.137141,0.314509,0.03732,0.8934,0.04368106656739151,0.553398,105.0,'no'
0.007818,0.1323057703541333,0.091931,0.266093,0.307743,0.02556,0.799217,0.06846182560198072,0.484818,106.0,'no'
0.006224,0.36400946206210494,0.105395,0.275807,0.303402,0.018867,0.795605,0.10173401264757423,0.596357,107.0,'no'
0.075235,0.43753824442889283,0.011647,0.143191,0.539735,0.008948,0.996231,0.06538849909381403,0.758482,108.0,'no'
0.092614,0.8432490268997866,0.016502,0.155384,0.462681,0.011257,0.988,0.02557636130550827,0.647555,109.0,'no'
0.045382,0.2882377776878098,0.022658,0.163913,0.415992,0.011587,0.979117,0.03380358931711306,0.660901,110.0,'no'
0.090627,0.5018316840272757,0.013339,0.150713,0.532602,0.009584,0.995769,0.05300112184923988,0.70603,111.0,'no'
0.057482,0.49187222745964454,0.007018,0.093871,0.41258,0.011457,0.987621,0.023139516614076858,0.60862,112.0,'no'
0.048704,0.8481767022747122,0.011796,0.119448,0.380133,0.013487,0.982188,0.03144680523156029,0.640688,113.0,'no'
0.045382,0.4163943528377511,0.013335,0.154497,0.527051,0.016886,0.992132,0.024756740852825587,0.505884,114.0,'no'
0.115322,0.4804703269501044,0.056105,0.327465,0.695621,0.028332,0.979622,0.029933659780453804,0.49965,115.0,'no'
0.041906,0.2999369581436776,0.0,0.0,0.0,0.026623,0.979204,0.010163693916294635,0.30995,116.0,'no'
0.113254,0.8432490268997866,0.026694,0.196173,0.496645,0.039633,0.950884,0.02717657266550779,0.388173,117.0,'no'
0.083849,0.7437435295342422,0.116686,0.411199,0.559661,0.015963,0.990629,0.015415669661934082,0.539087,118.0,'no'
0.193013,0.21685357516729228,0.042344,0.266126,0.669146,0.080821,0.893537,0.012879749970727841,0.469507,119.0,'no'
0.0617,0.5018189599828804,0.035669,0.247266,0.530017,0.01708,0.991894,0.031044500687020075,0.536928,120.0,'no'
0.044007,0.6370304393843876,0.053979,0.295698,0.60649,0.028769,0.97885,0.008877720434368816,0.323057,121.0,'no'
0.122802,0.6228003308251543,0.023489,0.212643,0.594075,0.045279,0.952813,0.018018640110563696,0.349616,122.0,'no'
0.100307,0.4686092041110231,0.002221,0.053423,0.367446,0.042835,0.967683,0.007260496195620084,0.302377,123.0,'no'
0.073746,0.49187222745964454,0.277966,0.610553,0.627403,0.024078,0.98121,0.01665260602275923,0.469774,124.0,'no'
0.149238,0.2988183989681957,0.31623,0.687459,0.839423,0.13784,0.804331,0.01666861814393496,0.449794,125.0,'no'
0.053159,0.49187222745964454,0.309062,0.667739,0.703692,0.019058,0.985705,0.021428221163420712,0.533314,126.0,'no'
0.121308,0.49187222745964454,0.197685,0.52081,0.615215,0.023191,0.978913,0.01596508556977632,0.533457,127.0,'no'
0.053831,0.49187222745964454,0.266359,0.5883,0.685979,0.024252,0.977209,0.011763905276294154,0.486887,128.0,'no'
0.046641,0.49187222745964454,0.291828,0.581883,0.691912,0.028752,0.971244,0.00904184467642005,0.421493,129.0,'no'
1.0,0.4441188888439049,0.214823,0.586667,0.837926,0.185832,0.791318,0.004339284838622838,0.259163,130.0,'no'
0.150825,0.94301594554109,0.13464,0.486149,0.668944,0.034336,0.978067,0.00983544543219217,0.341616,131.0,'no'
0.058081,0.49187222745964454,0.184701,0.564663,0.712295,0.032851,0.970632,0.010358841643123845,0.363408,132.0,'no'
0.09785,0.313041567139577,0.225058,0.634724,0.736303,0.048926,0.965966,0.005841421956421011,0.195017,133.0,'no'
0.109849,0.0745015933973777,0.241716,0.665673,0.831115,0.037235,0.972802,0.024797771913338398,0.525076,134.0,'no'
0.110169,0.11012776097304237,0.120535,0.496672,0.763635,0.032347,0.977017,0.021261094648649028,0.532209,135.0,'no'
0.093582,0.6975355839468829,0.479174,0.794936,0.866151,0.045009,0.964564,0.09133413994393758,0.668841,136.0,'no'
0.140607,0.8717508863453654,0.301528,0.716891,0.747064,0.038205,0.915081,0.04511014838232542,0.708028,137.0,'no'
0.149266,0.49187222745964454,0.386596,0.727173,0.824395,0.038673,0.967406,0.014537004512415897,0.472287,138.0,'no'
0.165257,0.49187222745964454,0.209861,0.563067,0.62787,0.027034,0.984144,0.013441174969451873,0.489041,139.0,'no'
0.176323,0.5374520679463971,0.30922,0.792885,0.98558,0.125442,0.874177,0.01909445450205806,0.504373,140.0,'no'
0.101637,0.779195030682298,0.254155,0.661205,0.859781,0.039893,0.982875,0.02517005373067412,0.440511,141.0,'no'
0.103,0.49187222745964454,0.214759,0.57294,0.72484,0.028347,0.980116,0.027460787816376998,0.591484,142.0,'no'
0.079204,0.49187222745964454,0.366451,0.707869,0.72045,0.031806,0.975121,0.013588286332753895,0.360637,143.0,'no'
0.152878,0.49187222745964454,0.348141,0.627343,0.703948,0.024321,0.975656,0.014718141633216344,0.460824,144.0,'no'
0.15621,0.49187222745964454,0.39883,0.767971,0.82983,0.035574,0.971684,0.013067892394542667,0.344136,145.0,'no'
0.127185,0.49187222745964454,0.401057,0.733141,0.810347,0.043644,0.950438,0.015566784055530036,0.44805,146.0,'no'
0.068039,0.49187222745964454,0.171181,0.569031,0.908834,0.054969,0.934695,0.013633320423560635,0.398686,147.0,'no'
0.169555,0.49187222745964454,0.470916,0.614334,0.66626,0.021452,0.979777,0.014596049209251402,0.507125,148.0,'no'
0.314437,0.7010821221392589,0.295085,0.873825,0.94672,0.183761,0.823525,0.01130856058035933,0.354931,149.0,'no'
0.308757,0.09492252792060196,0.340689,0.90705,0.942319,1.0,0.174055,0.003173402265514995,0.0,150.0,'no'
0.13755,0.49187222745964454,0.162428,0.555429,0.96875,0.054983,0.955887,0.031063515080916253,0.569394,151.0,'no'
0.096208,0.06379257494172966,0.222817,0.695556,0.969191,0.075519,0.933116,0.024537574944232785,0.550127,152.0,'no'
0.077611,0.8504438956397014,0.181332,0.597353,0.89978,0.051183,0.959566,0.023548826461631454,0.542722,153.0,'no'
0.094169,0.49187222745964454,0.377995,0.694576,0.805323,0.041664,0.948391,0.014499976482197021,0.402895,154.0,'no'
0.089968,0.4202867536914188,0.101423,0.451338,0.867534,0.055478,0.956508,0.02426436812667189,0.554596,155.0,'no'
0.108501,0.7082573264469263,0.164754,0.541329,0.785262,0.041587,0.972868,0.03389365749872654,0.604562,156.0,'no'
0.126684,0.15287013955963238,0.122066,0.458342,0.821012,0.035185,0.977662,0.03536577188932022,0.620673,157.0,'no'
0.142917,0.49187222745964454,0.309093,0.576329,0.674996,0.040531,0.950523,0.013372122696881539,0.426783,158.0,'no'
0.033267,0.4455254741152451,0.02081,0.139764,0.315416,0.035653,0.781853,0.056122484720933744,0.475837,159.0,'no'
0.017192,0.4874199686525816,0.062213,0.236994,0.314315,0.037284,0.738666,0.060304650620519734,0.472107,160.0,'no'
0.046901,0.38960792592292703,0.245636,0.535985,0.586592,0.02598,0.976772,0.010664072703036197,0.328088,161.0,'no'
0.045878,0.9073735837271041,0.379998,0.582822,0.596732,0.018124,0.981458,0.01593306132742486,0.415005,162.0,'no'
0.044898,0.013856484346533566,0.229328,0.544272,0.575201,0.021515,0.978316,0.01446995375499253,0.408122,163.0,'no'
0.052614,0.3332450361767717,0.039154,0.184156,0.271269,0.035251,0.813098,0.05629661653871981,0.500783,164.0,'no'
0.051599,0.6710741985297944,0.115478,0.287874,0.375765,0.041853,0.7574,0.053161243060997176,0.452034,165.0,'no'
0.051261,0.10149391848514468,0.205934,0.498289,0.572681,0.023055,0.976696,0.011556748458583148,0.368675,166.0,'no'
0.022394,0.2538747607012105,0.071613,0.243216,0.33272,0.026629,0.806597,0.07219164907835232,0.573636,167.0,'no'
0.042911,0.38982423467764793,0.151477,0.456878,0.574727,0.017898,0.983291,0.021292118133427004,0.465678,168.0,'no'
0.100485,0.00534641210866334,0.473731,0.857385,0.916337,0.195579,0.74353,0.012867740879846044,0.337751,169.0,'no'
0.156156,0.2777589487625867,0.069976,0.30364,0.684953,0.090517,0.739503,0.021849540101857103,0.464553,170.0,'no'
0.09698,0.05567463461749788,0.415736,0.85944,0.908423,0.241186,0.633662,0.017771452989913363,0.342818,171.0,'no'
0.05286,0.8041364711597967,0.269352,0.549681,0.570121,0.013052,0.9831,0.032696751440840714,0.603324,172.0,'no'
0.053275,0.49187222745964454,0.312458,0.551109,0.584299,0.013861,0.987044,0.03078030068762053,0.575415,173.0,'no'
0.060121,0.8219258419558014,0.264856,0.446525,0.64682,0.017117,0.968014,0.026733237060454766,0.548547,174.0,'no'
0.081866,0.49187222745964454,0.183419,0.373512,0.423477,0.005742,0.995923,0.053029143061297405,0.7513,175.0,'no'
0.09685,0.49187222745964454,0.507209,0.802914,0.914603,0.064307,0.895337,0.015346617389363746,0.391784,176.0,'no'
0.060007,0.49187222745964454,0.188991,0.49645,0.646217,0.006868,0.990124,0.08664959374246306,0.834634,177.0,'no'
0.118661,0.49187222745964454,0.143211,0.408623,0.516408,0.004598,0.994203,0.4161460225390621,0.921877,178.0,'no'
0.107822,0.0789677329801447,0.386518,0.849321,0.948324,0.226154,0.703179,0.020793740861832406,0.449227,179.0,'no'
0.087416,0.49187222745964454,0.237147,0.47292,0.575358,0.003927,0.99879,0.10879435732849768,0.941056,180.0,'no'
0.081179,0.49187222745964454,0.084966,0.268107,0.485162,0.006206,0.995441,0.13503922469309268,0.922856,181.0,'no'
0.020281,0.49187222745964454,0.174454,0.467942,0.565414,0.003577,0.996128,0.42207651191952306,0.951096,182.0,'no'
0.058642,0.49187222745964454,0.280356,0.57183,0.561185,0.003928,0.995874,0.35083057874811235,0.942163,183.0,'no'
0.079636,0.49187222745964454,0.248648,0.56685,0.825361,0.021843,0.959413,0.07390494604415544,0.808275,184.0,'no'
0.062715,0.864641615722292,0.031109,0.19984,0.435833,0.023898,0.880091,0.04978268549291814,0.522444,185.0,'no'
0.026461,0.8717508863453654,0.027899,0.139904,0.219195,0.007789,0.755585,0.30423830839945837,0.880158,186.0,'no'
0.047825,0.25261739376868847,0.029623,0.188652,0.403922,0.017658,0.908388,0.048476696859522654,0.561248,187.0,'no'
0.021393,0.28111346955772376,0.05064,0.188121,0.230377,0.010909,0.665086,0.2741495311951147,0.862941,188.0,'no'
0.066205,0.8025517492669216,0.173617,0.546737,0.67657,0.021649,0.989094,0.010405877249077551,0.337459,189.0,'no'
0.044458,0.49187222745964454,0.026981,0.182576,0.410444,0.014952,0.93251,0.04178463096564099,0.52747,190.0,'no'
0.037873,0.8788751944754514,0.027401,0.142895,0.224948,0.010004,0.670624,0.3083664333900763,0.845132,191.0,'no'
0.052979,0.6441547475144737,0.044929,0.231778,0.413535,0.011704,0.948356,0.05196033397281743,0.62154,192.0,'no'
0.074762,0.7687809787103602,0.17957,0.535396,0.731813,0.019327,0.987322,0.009317053009127909,0.425337,193.0,'no'
0.019944,0.6441547475144737,0.051713,0.197939,0.257749,0.010924,0.730972,0.2367722365830934,0.803545,194.0,'no'
0.047298,0.07450275012868637,0.029614,0.187725,0.413301,0.01462,0.919268,0.05445622336108434,0.608766,195.0,'no'
0.08677,0.43958218865130916,0.144045,0.517408,0.674486,0.022883,0.986674,0.010194717401072612,0.383865,196.0,'no'
0.048069,0.0958779879815617,0.05127,0.183493,0.229316,0.015312,0.5474,0.28045830693835233,0.813165,197.0,'no'
0.323621,0.017503658162763662,0.183582,0.641709,0.843354,0.212078,0.832529,0.002613978781937927,0.095907,198.0,'no'
0.338444,0.03744686265550807,0.394468,0.686291,0.83595,0.067539,0.910374,0.3356731045401369,0.757723,199.0,'no'
0.261651,0.33460766565838257,0.022004,0.256929,0.832453,0.038481,0.974189,0.006464893924700999,0.380015,200.0,'no'
0.053374,0.49187222745964454,0.029983,0.18999,0.382648,0.012762,0.935496,0.05309519306114729,0.596653,201.0,'no'
0.078614,0.9073735837271041,0.181474,0.537533,0.720022,0.020479,0.987519,0.00842737952630141,0.351066,202.0,'no'
0.040982,0.8362427053631848,0.033346,0.205843,0.429642,0.027719,0.850332,0.04349592641629714,0.509954,203.0,'no'
0.090521,0.9216256701812019,0.183305,0.573341,0.757629,0.028873,0.979983,0.009143921948915328,0.337943,204.0,'no'
0.105612,0.3523357296950278,0.146287,0.587209,0.963543,0.110179,0.896668,0.022526052221531697,0.515875,205.0,'no'
0.16288,0.6407100016772604,0.150227,0.545793,0.797873,0.059052,0.956283,0.008396356041523433,0.364652,206.0,'no'
0.049895,0.4991388135406967,0.166556,0.537764,0.765232,0.042641,0.944537,0.012258279517594818,0.375179,207.0,'no'
0.08376,0.15061798370165586,0.071412,0.308328,0.523944,0.045274,0.858099,0.03106951962635715,0.452436,208.0,'no'
0.130991,0.9358754431726827,0.101858,0.461144,0.874657,0.063541,0.942622,0.032452566592910834,0.581901,209.0,'no'
0.184739,0.3451929138640031,0.09854,0.416708,0.680933,0.027514,0.98247,0.008519449223061857,0.38448,210.0,'no'
0.055771,0.873577365081752,0.036652,0.227993,0.564014,0.032489,0.947387,0.01762934541447876,0.358195,211.0,'no'
0.064649,0.5962984598122626,0.088906,0.374447,0.609823,0.030172,0.981092,0.016374395417330916,0.522892,212.0,'no'
0.067347,0.4121179171896056,0.086368,0.40338,0.802738,0.019361,0.986195,0.012347346941634817,0.480897,213.0,'no'
0.072269,0.6191739781724802,0.321237,0.620273,0.670741,0.073507,0.934855,0.02784307720944755,0.108356,214.0,'no'
0.072921,0.38082833529013715,0.011777,0.139151,0.467981,0.018225,0.988604,0.014680112845423986,0.483045,215.0,'no'
0.081831,0.10831631974366834,0.243859,0.656557,0.990399,0.031552,0.976238,0.020588585559268364,0.550398,216.0,'no'
0.094808,0.2198460390628163,0.136547,0.505117,0.766577,0.072024,0.936137,0.02954536584194235,0.552964,217.0,'no'
0.100125,0.3295111075123915,0.0957,0.402699,0.615751,0.037968,0.972384,0.007142406801949075,0.365973,218.0,'no'
0.151489,0.8362045332299987,0.077064,0.356979,0.823202,0.042864,0.957982,0.007360571952968397,0.268036,219.0,'no'
0.103155,0.9358754431726827,0.077361,0.368419,0.737349,0.012378,0.992427,0.04800734155755907,0.744946,220.0,'no'
0.083812,0.49187222745964454,0.103436,0.364619,0.553699,0.016757,0.967703,0.036431578705079744,0.687462,221.0,'no'
0.059971,0.49187222745964454,0.022088,0.149196,0.322004,0.007968,0.966295,0.08154172708740517,0.837838,222.0,'no'
0.140675,0.6583813858797809,0.100523,0.415059,0.702265,0.023794,0.979959,0.04920024458515096,0.747585,223.0,'no'
0.117795,0.49187222745964454,0.114217,0.559997,1.0,0.034679,0.974097,0.04492901126152497,0.661616,224.0,'no'
0.121573,0.9216256701812019,0.078406,0.447893,0.990384,0.052294,0.946744,0.04460476580771644,0.634096,225.0,'no'
0.124721,0.15287129629094107,0.088803,0.42879,0.924888,0.029667,0.97666,0.04015039384814304,0.658111,226.0,'no'
0.163993,0.4805246933216118,0.071692,0.377933,0.719167,0.022228,0.983013,0.02969948250825875,0.64703,227.0,'no'
0.086868,0.9073735837271041,0.0872,0.430555,0.791898,0.029594,0.977417,0.0442214756570724,0.668539,228.0,'no'
0.088468,0.6371576798283412,0.072194,0.335715,0.609886,0.018675,0.981661,0.014740158299832972,0.549648,229.0,'no'
0.085038,0.11725091237181971,0.101378,0.509642,0.880624,0.087154,0.905279,0.06832772408713396,0.68936,230.0,'no'
0.047423,0.8220507689371376,0.055763,0.27156,0.554174,0.017484,0.977122,0.01862109616980054,0.541097,231.0,'no'
0.142126,0.49187222745964454,0.058164,0.333985,0.727274,0.027752,0.977759,0.031411778716488384,0.679125,232.0,'no'
0.140032,0.6584739243844744,0.068441,0.372233,0.713286,0.015733,0.99125,0.05075542185434374,0.734674,233.0,'no'
0.129396,0.9073735837271041,0.048219,0.277349,0.682945,0.019541,0.979524,0.015487724207224869,0.545193,234.0,'no'
0.123848,0.08875252312016704,0.077897,0.421937,0.875455,0.044588,0.962957,0.025677437820430065,0.616133,235.0,'no'
0.208037,0.49187222745964454,0.282468,0.682609,0.660073,0.061387,0.950946,0.041111121118686846,0.379354,236.0,'no'
0.142,0.49187222745964454,0.046282,0.282295,0.605628,0.012769,0.992913,0.053114207455043465,0.722184,237.0,'no'
0.193191,0.49187222745964454,0.544494,1.0,0.99439,0.056514,0.95322,0.08276465284220155,0.451467,238.0,'no'
0.135385,0.49187222745964454,0.061043,0.302341,0.584089,0.014887,0.991546,0.0370510476430658,0.690017,239.0,'no'
0.115131,0.5421888826553924,0.060231,0.294351,0.473058,0.029194,0.955646,0.017525266626836514,0.490554,240.0,'no'
0.05322,0.49187222745964454,0.023428,0.193358,0.515836,0.011083,0.986874,0.14773883830059353,0.888209,241.0,'no'
0.097997,0.49187222745964454,0.115199,0.40093,0.675544,0.016233,0.955248,0.03059616129409963,0.604091,242.0,'no'
0.036563,0.49187222745964454,0.051134,0.215645,0.428226,0.009015,0.962462,0.059453005925485594,0.700194,243.0,'no'
0.064327,0.49187222745964454,0.102286,0.347513,0.503817,0.004099,0.996537,0.16569643219917476,1.0,244.0,'no'
0.033077,0.49187222745964454,0.114453,0.391385,0.519458,0.003482,0.997896,0.1455601890631208,0.978237,245.0,'no'
0.066002,0.49187222745964454,0.193652,0.365023,0.39315,0.005461,0.976431,0.06409652106644731,0.815811,246.0,'no'
0.051248,0.49187222745964454,0.114416,0.28731,0.373575,0.006091,0.972762,0.05573719305514274,0.749346,247.0,'no'
0.047495,0.49187222745964454,0.11588,0.29058,0.372557,0.005652,0.941592,0.1273564088014627,0.873504,248.0,'no'
0.03228,0.49187222745964454,0.09598,0.239426,0.334519,0.004608,0.956116,0.11106307474758394,0.857124,249.0,'no'
0.108471,0.9714981405544213,0.095328,0.408378,0.644725,0.0155,0.989105,0.07452741725486194,0.758332,250.0,'no'
0.043852,0.49187222745964454,0.072306,0.303381,0.480977,0.010258,0.992106,0.021926598435015307,0.626636,251.0,'no'
0.088716,0.637116037501229,0.059566,0.24144,0.343676,0.019,0.950572,0.04235806505524682,0.651278,252.0,'no'
0.117748,0.49187222745964454,0.087231,0.366069,0.56777,0.011558,0.995964,0.052115451396707306,0.68929,253.0,'no'
