@RELATION 'Stamps, without duplicates, with normalization, downsampled to 05 pct, v08'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
0.152878,0.49187222745964454,0.348141,0.627343,0.703948,0.024321,0.975656,0.014459734469424343,0.460824,144.0,'no'
0.15621,0.49187222745964454,0.39883,0.767971,0.82983,0.035574,0.971684,0.012809052424420483,0.344136,145.0,'no'
0.127185,0.49187222745964454,0.401057,0.733141,0.810347,0.043644,0.950438,0.015308599462852648,0.44805,146.0,'no'
0.068039,0.49187222745964454,0.171181,0.569031,0.908834,0.054969,0.934695,0.01337462874669288,0.398686,147.0,'no'
0.169555,0.49187222745964454,0.470916,0.614334,0.66626,0.021452,0.979777,0.014337610024615081,0.507125,148.0,'no'
0.314437,0.7010821221392589,0.295085,0.873825,0.94672,0.183761,0.823525,0.011049259195119827,0.354931,149.0,'no'
0.308757,0.09492252792060196,0.340689,0.90705,0.942319,1.0,0.174055,0.002911967294673272,0.0,150.0,'no'
0.13755,0.49187222745964454,0.162428,0.555429,0.96875,0.054983,0.955887,0.030809394773273966,0.569394,151.0,'no'
0.096208,0.06379257494172966,0.222817,0.695556,0.969191,0.075519,0.933116,0.024281743096215044,0.550127,152.0,'no'
0.077611,0.8504438956397014,0.181332,0.597353,0.89978,0.051183,0.959566,0.023292735297267917,0.542722,153.0,'no'
0.094169,0.49187222745964454,0.377995,0.694576,0.805323,0.041664,0.948391,0.014241512100830746,0.402895,154.0,'no'
0.089968,0.4202867536914188,0.101423,0.451338,0.867534,0.055478,0.956508,0.02400846462545334,0.554596,155.0,'no'
0.108501,0.7082573264469263,0.164754,0.541329,0.785262,0.041587,0.972868,0.03364027944475421,0.604562,156.0,'no'
0.126684,0.15287013955963238,0.122066,0.458342,0.821012,0.035185,0.977662,0.035112779922741276,0.620673,157.0,'no'
0.142917,0.49187222745964454,0.309093,0.576329,0.674996,0.040531,0.950523,0.013113362516404216,0.426783,158.0,'no'
0.033267,0.4455254741152451,0.02081,0.139764,0.315416,0.035653,0.781853,0.055874936560355,0.475837,159.0,'no'
0.017192,0.4874199686525816,0.062213,0.236994,0.314315,0.037284,0.738666,0.06005819930509189,0.472107,160.0,'no'
0.046901,0.38960792592292703,0.245636,0.535985,0.586592,0.02598,0.976772,0.010404602289733238,0.328088,161.0,'no'
0.045878,0.9073735837271041,0.379998,0.582822,0.596732,0.018124,0.981458,0.015674972797280428,0.415005,162.0,'no'
0.044898,0.013856484346533566,0.229328,0.544272,0.575201,0.021515,0.978316,0.014211481499648142,0.408122,163.0,'no'
0.052614,0.3332450361767717,0.039154,0.184156,0.271269,0.035251,0.813098,0.05604911404721411,0.500783,164.0,'no'
0.051599,0.6710741985297944,0.115478,0.287874,0.375765,0.041853,0.7574,0.05291291826371072,0.452034,165.0,'no'
0.051261,0.10149391848514468,0.205934,0.498289,0.572681,0.023055,0.976696,0.01129751216489603,0.368675,166.0,'no'
0.022394,0.2538747607012105,0.071613,0.243216,0.33272,0.026629,0.806597,0.07194831533332466,0.573636,167.0,'no'
0.042911,0.38982423467764793,0.151477,0.456878,0.574727,0.017898,0.983291,0.021035435108375435,0.465678,168.0,'no'
0.100485,0.00534641210866334,0.473731,0.857385,0.916337,0.195579,0.74353,0.01260884841653645,0.337751,169.0,'no'
0.156156,0.2777589487625867,0.069976,0.30364,0.684953,0.090517,0.739503,0.021593003270332468,0.464553,170.0,'no'
0.09698,0.05567463461749788,0.415736,0.85944,0.908423,0.241186,0.633662,0.01751384660969528,0.342818,171.0,'no'
0.05286,0.8041364711597967,0.269352,0.549681,0.570121,0.013052,0.9831,0.032443059477607686,0.603324,172.0,'no'
0.053275,0.49187222745964454,0.312458,0.551109,0.584299,0.013861,0.987044,0.030526106102118058,0.575415,173.0,'no'
0.060121,0.8219258419558014,0.264856,0.446525,0.64682,0.017117,0.968014,0.026477981062702896,0.548547,174.0,'no'
0.081866,0.49187222745964454,0.183419,0.373512,0.423477,0.005742,0.995923,0.052780783618507264,0.7513,175.0,'no'
0.09685,0.49187222745964454,0.507209,0.802914,0.914603,0.064307,0.895337,0.015088375054180208,0.391784,176.0,'no'
0.060007,0.49187222745964454,0.188991,0.49645,0.646217,0.006868,0.990124,0.08641005184282784,0.834634,177.0,'no'
0.118661,0.49187222745964454,0.143211,0.408623,0.516408,0.004598,0.994203,0.4159928967618003,0.921877,178.0,'no'
0.107822,0.0789677329801447,0.386518,0.849321,0.948324,0.226154,0.703179,0.02053692712874419,0.449227,179.0,'no'
0.087416,0.49187222745964454,0.237147,0.47292,0.575358,0.003927,0.99879,0.10856062327511734,0.941056,180.0,'no'
0.081179,0.49187222745964454,0.084966,0.268107,0.485162,0.006206,0.995441,0.13481237380891128,0.922856,181.0,'no'
0.020281,0.49187222745964454,0.174454,0.467942,0.565414,0.003577,0.996128,0.4219249415154042,0.951096,182.0,'no'
0.058642,0.49187222745964454,0.280356,0.57183,0.561185,0.003928,0.995874,0.35066032286900356,0.942163,183.0,'no'
0.079636,0.49187222745964454,0.248648,0.56685,0.825361,0.021843,0.959413,0.07366206164081199,0.808275,184.0,'no'
0.062715,0.864641615722292,0.031109,0.19984,0.435833,0.023898,0.880091,0.04953347461062823,0.522444,185.0,'no'
0.026461,0.8717508863453654,0.027899,0.139904,0.219195,0.007789,0.755585,0.30405583289371874,0.880158,186.0,'no'
0.047825,0.25261739376868847,0.029623,0.188652,0.403922,0.017658,0.908388,0.048227143459184905,0.561248,187.0,'no'
0.021393,0.28111346955772376,0.05064,0.188121,0.230377,0.010909,0.665086,0.2739591643885119,0.862941,188.0,'no'
0.066205,0.8025517492669216,0.173617,0.546737,0.67657,0.021649,0.989094,0.010146339119562834,0.337459,189.0,'no'
0.044458,0.49187222745964454,0.026981,0.182576,0.410444,0.014952,0.93251,0.041533322455582236,0.52747,190.0,'no'
0.037873,0.8788751944754514,0.027401,0.142895,0.224948,0.010004,0.670624,0.3081850405563269,0.845132,191.0,'no'
0.052979,0.6441547475144737,0.044929,0.231778,0.413535,0.011704,0.948356,0.05171169421640652,0.62154,192.0,'no'
0.074762,0.7687809787103602,0.17957,0.535396,0.731813,0.019327,0.987322,0.00905722931667369,0.425337,193.0,'no'
0.019944,0.6441547475144737,0.051713,0.197939,0.257749,0.010924,0.730972,0.236572066936208,0.803545,194.0,'no'
0.047298,0.07450275012868637,0.029614,0.187725,0.413301,0.01462,0.919268,0.05420823819472042,0.608766,195.0,'no'
0.08677,0.43958218865130916,0.144045,0.517408,0.674486,0.022883,0.986674,0.009935123891245179,0.383865,196.0,'no'
0.048069,0.0958779879815617,0.05127,0.183493,0.229316,0.015312,0.5474,0.2802695947170166,0.813165,197.0,'no'
0.323621,0.017503658162763662,0.183582,0.641709,0.843354,0.212078,0.832529,0.0023523970926373977,0.095907,198.0,'no'
0.338444,0.03744686265550807,0.394468,0.686291,0.83595,0.067539,0.910374,0.3354988733519456,0.757723,199.0,'no'
0.261651,0.33460766565838257,0.022004,0.256929,0.832453,0.038481,0.974189,0.006204322204326209,0.380015,200.0,'no'
0.053374,0.49187222745964454,0.029983,0.18999,0.382648,0.012762,0.935496,0.05284685094110899,0.596653,201.0,'no'
0.078614,0.9073735837271041,0.181474,0.537533,0.720022,0.020479,0.987519,0.00816732250162916,0.351066,202.0,'no'
0.040982,0.8362427053631848,0.033346,0.205843,0.429642,0.027719,0.850332,0.04324506672299073,0.509954,203.0,'no'
0.090521,0.9216256701812019,0.183305,0.573341,0.757629,0.028873,0.979983,0.008884052849854001,0.337943,204.0,'no'
0.105612,0.3523357296950278,0.146287,0.587209,0.963543,0.110179,0.896668,0.0222696928169805,0.515875,205.0,'no'
0.16288,0.6407100016772604,0.150227,0.545793,0.797873,0.059052,0.956283,0.008136290880407135,0.364652,206.0,'no'
0.049895,0.4991388135406967,0.166556,0.537764,0.765232,0.042641,0.944537,0.011999227212529568,0.375179,207.0,'no'
0.08376,0.15061798370165586,0.071412,0.308328,0.523944,0.045274,0.858099,0.030815400893510484,0.452436,208.0,'no'
0.130991,0.9358754431726827,0.101858,0.461144,0.874657,0.063541,0.942622,0.03219881058798916,0.581901,209.0,'no'
0.184739,0.3451929138640031,0.09854,0.416708,0.680933,0.027514,0.98247,0.008259416345255817,0.38448,210.0,'no'
0.055771,0.873577365081752,0.036652,0.227993,0.564014,0.032489,0.947387,0.01737170176409762,0.358195,211.0,'no'
0.064649,0.5962984598122626,0.088906,0.374447,0.609823,0.030172,0.981092,0.016116422634664722,0.522892,212.0,'no'
0.067347,0.4121179171896056,0.086368,0.40338,0.802738,0.019361,0.986195,0.012088317996037963,0.480897,213.0,'no'
0.072269,0.6191739781724802,0.321237,0.620273,0.670741,0.073507,0.934855,0.02758811228641986,0.108356,214.0,'no'
0.072921,0.38082833529013715,0.011777,0.139151,0.467981,0.018225,0.988604,0.014421695707926377,0.483045,215.0,'no'
0.081831,0.10831631974366834,0.243859,0.656557,0.990399,0.031552,0.976238,0.020331718020663053,0.550398,216.0,'no'
0.094808,0.2198460390628163,0.136547,0.505117,0.766577,0.072024,0.936137,0.029290847373473573,0.552964,217.0,'no'
0.100125,0.3295111075123915,0.0957,0.402699,0.615751,0.037968,0.972384,0.0068820127710136625,0.365973,218.0,'no'
0.151489,0.8362045332299987,0.077064,0.356979,0.823202,0.042864,0.957982,0.007100235139607259,0.268036,219.0,'no'
0.103155,0.9358754431726827,0.077361,0.368419,0.737349,0.012378,0.992427,0.04775766506069685,0.744946,220.0,'no'
0.083812,0.49187222745964454,0.103436,0.364619,0.553699,0.016757,0.967703,0.036178866264723754,0.687462,221.0,'no'
0.059971,0.49187222745964454,0.022088,0.149196,0.322004,0.007968,0.966295,0.0813008455616273,0.837838,222.0,'no'
0.140675,0.6583813858797809,0.100523,0.415059,0.702265,0.023794,0.979959,0.04895088094768569,0.747585,223.0,'no'
0.117795,0.49187222745964454,0.114217,0.559997,1.0,0.034679,0.974097,0.04467852741944041,0.661616,224.0,'no'
0.121573,0.9216256701812019,0.078406,0.447893,0.990384,0.052294,0.946744,0.044354196926668275,0.634096,225.0,'no'
0.124721,0.15287129629094107,0.088803,0.42879,0.924888,0.029667,0.97666,0.0398986567312091,0.658111,226.0,'no'
0.163993,0.4805246933216118,0.071692,0.377933,0.719167,0.022228,0.983013,0.029445004459544274,0.64703,227.0,'no'
0.086868,0.9073735837271041,0.0872,0.430555,0.791898,0.029594,0.977417,0.04397080625157035,0.668539,228.0,'no'
0.088468,0.6371576798283412,0.072194,0.335715,0.609886,0.018675,0.981661,0.014481756910291587,0.549648,229.0,'no'
0.085038,0.11725091237181971,0.101378,0.509642,0.880624,0.087154,0.905279,0.06808337696112338,0.68936,230.0,'no'
0.047423,0.8220507689371376,0.055763,0.27156,0.554174,0.017484,0.977122,0.018363712623163005,0.541097,231.0,'no'
0.142126,0.49187222745964454,0.058164,0.333985,0.727274,0.027752,0.977759,0.031157749746992185,0.679125,232.0,'no'
0.140032,0.6584739243844744,0.068441,0.372233,0.713286,0.015733,0.99125,0.050506466088944636,0.734674,233.0,'no'
0.129396,0.9073735837271041,0.048219,0.277349,0.682945,0.019541,0.979524,0.015229518879738455,0.545193,234.0,'no'
0.123848,0.08875252312016704,0.077897,0.421937,0.875455,0.044588,0.962957,0.025421904921114617,0.616133,235.0,'no'
0.208037,0.49187222745964454,0.282468,0.682609,0.660073,0.061387,0.950946,0.04085963596905246,0.379354,236.0,'no'
0.142,0.49187222745964454,0.046282,0.282295,0.605628,0.012769,0.992913,0.05286587032185797,0.722184,237.0,'no'
0.193191,0.49187222745964454,0.544494,1.0,0.99439,0.056514,0.95322,0.08252409204979874,0.451467,238.0,'no'
0.135385,0.49187222745964454,0.061043,0.302341,0.584089,0.014887,0.991546,0.03679849766912484,0.690017,239.0,'no'
0.115131,0.5421888826553924,0.060231,0.294351,0.473058,0.029194,0.955646,0.01726759567999792,0.490554,240.0,'no'
0.05322,0.49187222745964454,0.023428,0.193358,0.515836,0.011083,0.986874,0.14751531810915322,0.888209,241.0,'no'
0.097997,0.49187222745964454,0.115199,0.40093,0.675544,0.016233,0.955248,0.030341918414864746,0.604091,242.0,'no'
0.036563,0.49187222745964454,0.051134,0.215645,0.428226,0.009015,0.962462,0.05920633125154533,0.700194,243.0,'no'
0.064327,0.49187222745964454,0.102286,0.347513,0.503817,0.004099,0.996537,0.16547762169650876,1.0,244.0,'no'
0.033077,0.49187222745964454,0.114453,0.391385,0.519458,0.003482,0.997896,0.14533609748333554,0.978237,245.0,'no'
0.066002,0.49187222745964454,0.193652,0.365023,0.39315,0.005461,0.976431,0.0638510642344549,0.815811,246.0,'no'
0.051248,0.49187222745964454,0.114416,0.28731,0.373575,0.006091,0.972762,0.05548954384517824,0.749346,247.0,'no'
0.047495,0.49187222745964454,0.11588,0.29058,0.372557,0.005652,0.941592,0.12712754296628265,0.873504,248.0,'no'
0.03228,0.49187222745964454,0.09598,0.239426,0.334519,0.004608,0.956116,0.11082993570448287,0.857124,249.0,'no'
0.108471,0.9714981405544213,0.095328,0.408378,0.644725,0.0155,0.989105,0.07428469610533132,0.758332,250.0,'no'
0.043852,0.49187222745964454,0.072306,0.303381,0.480977,0.010258,0.992106,0.021670081813367822,0.626636,251.0,'no'
0.088716,0.637116037501229,0.059566,0.24144,0.343676,0.019,0.950572,0.04210690693817,0.651278,252.0,'no'
0.117748,0.49187222745964454,0.087231,0.366069,0.56777,0.011558,0.995964,0.05186685232251664,0.68929,253.0,'no'
